Country,Country sp,Deaths,EW,Fips,ISO3166Alpha2,ISO3166Alpha3,Code,Iso3166,Lab Confirm,Last Available EpiWeek,Number of Records,PAHO Code Num,PAHO Code,Population,RegionLvl0,RegionLvl1,RegionLvl2,RegionLvl3,Region,Serotype,Severe Dengue,Suspected,TIS,Type,W Pais,Year
Barbados,Barbados,0,45,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,46,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,47,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,48,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,49,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,50,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Barbados,Barbados,0,51,BB,BB,BRB,52,52,85,40,1,427,BAR,292,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,398,BAR,Preliminar,BRB,2017
Bermuda,Bermuda,0,1,BD,BM,BMU,60,60,0,1,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,2,BD,BM,BMU,60,60,0,2,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,3,BD,BM,BMU,60,60,0,3,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,4,BD,BM,BMU,60,60,0,4,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,5,BD,BM,BMU,60,60,0,5,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,6,BD,BM,BMU,60,60,0,6,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,7,BD,BM,BMU,60,60,0,7,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,8,BD,BM,BMU,60,60,0,8,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,9,BD,BM,BMU,60,60,0,9,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,10,BD,BM,BMU,60,60,0,10,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,11,BD,BM,BMU,60,60,0,11,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,12,BD,BM,BMU,60,60,0,12,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,13,BD,BM,BMU,60,60,0,13,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,14,BD,BM,BMU,60,60,0,14,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,15,BD,BM,BMU,60,60,0,15,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,16,BD,BM,BMU,60,60,0,16,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,17,BD,BM,BMU,60,60,0,17,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,18,BD,BM,BMU,60,60,0,18,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,19,BD,BM,BMU,60,60,0,19,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,20,BD,BM,BMU,60,60,0,20,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,21,BD,BM,BMU,60,60,0,21,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,22,BD,BM,BMU,60,60,0,22,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,23,BD,BM,BMU,60,60,0,23,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,24,BD,BM,BMU,60,60,0,24,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,25,BD,BM,BMU,60,60,0,25,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,26,BD,BM,BMU,60,60,0,26,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,27,BD,BM,BMU,60,60,0,27,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,28,BD,BM,BMU,60,60,0,28,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,29,BD,BM,BMU,60,60,0,29,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,30,BD,BM,BMU,60,60,0,30,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,31,BD,BM,BMU,60,60,0,31,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,32,BD,BM,BMU,60,60,0,32,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,33,BD,BM,BMU,60,60,0,33,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,34,BD,BM,BMU,60,60,0,34,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,35,BD,BM,BMU,60,60,0,35,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,36,BD,BM,BMU,60,60,0,36,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,37,BD,BM,BMU,60,60,0,37,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,38,BD,BM,BMU,60,60,0,38,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,39,BD,BM,BMU,60,60,0,39,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,40,BD,BM,BMU,60,60,0,40,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,41,BD,BM,BMU,60,60,0,41,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,42,BD,BM,BMU,60,60,0,42,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,43,BD,BM,BMU,60,60,0,43,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,44,BD,BM,BMU,60,60,0,44,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,45,BD,BM,BMU,60,60,0,45,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,46,BD,BM,BMU,60,60,0,46,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,47,BD,BM,BMU,60,60,0,47,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,48,BD,BM,BMU,60,60,0,48,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,49,BD,BM,BMU,60,60,0,49,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,50,BD,BM,BMU,60,60,0,50,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Bermuda,Bermuda,0,51,BD,BM,BMU,60,60,0,51,1,429,BER,71,AMR,NAR,NLC,NAR,NAR,,0,0,BER,Preliminar,BMU,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,4,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,5,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,6,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,7,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,8,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,9,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,10,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,11,VI,VG,VGB,92,92,7,4,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,12,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,13,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,14,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,15,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,16,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,17,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,18,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,19,VI,VG,VGB,92,92,16,12,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,16,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,20,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,21,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,22,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,23,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,24,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,25,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,26,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,27,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,28,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,29,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,30,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,31,VI,VG,VGB,92,92,28,20,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,28,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,32,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,33,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,34,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,35,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,36,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,37,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,38,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,39,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,40,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,41,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,42,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,43,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,44,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,45,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,46,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,47,VI,VG,VGB,92,92,42,32,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,42,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,48,VI,VG,VGB,92,92,67,48,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,67,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,49,VI,VG,VGB,92,92,67,48,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,67,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,50,VI,VG,VGB,92,92,67,48,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,67,VIB,Preliminar,VIR,2017
Virgin Islands (UK),Islas Vírgenes (RU),0,51,VI,VG,VGB,92,92,67,48,1,436,VIK,35,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,67,VIB,Preliminar,VIR,2017
Cayman Islands,Islas Caimán,0,12,CJ,KY,CYM,136,136,0,12,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,6,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,13,CJ,KY,CYM,136,136,0,12,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,6,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,14,CJ,KY,CYM,136,136,0,12,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,6,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,15,CJ,KY,CYM,136,136,0,12,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,6,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,16,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,17,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,18,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,19,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,20,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,21,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,22,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,23,CJ,KY,CYM,136,136,0,16,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,7,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,24,CJ,KY,CYM,136,136,0,24,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,12,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,25,CJ,KY,CYM,136,136,0,24,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,12,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,26,CJ,KY,CYM,136,136,0,24,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,12,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,27,CJ,KY,CYM,136,136,0,24,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,12,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,28,CJ,KY,CYM,136,136,0,28,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,29,CJ,KY,CYM,136,136,0,29,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,30,CJ,KY,CYM,136,136,0,30,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,31,CJ,KY,CYM,136,136,0,31,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,32,CJ,KY,CYM,136,136,0,32,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,33,CJ,KY,CYM,136,136,0,33,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,34,CJ,KY,CYM,136,136,0,34,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,35,CJ,KY,CYM,136,136,0,35,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,36,CJ,KY,CYM,136,136,0,36,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,37,CJ,KY,CYM,136,136,0,37,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,38,CJ,KY,CYM,136,136,0,38,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,39,CJ,KY,CYM,136,136,0,39,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,40,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,41,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,42,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,43,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,44,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,45,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,46,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,47,CJ,KY,CYM,136,136,0,40,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,23,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,48,CJ,KY,CYM,136,136,0,48,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,31,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,49,CJ,KY,CYM,136,136,0,49,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,31,CAY,Preliminar,CYM,2017
Cayman Islands,Islas Caimán,0,50,CJ,KY,CYM,136,136,0,50,1,438,CAY,58,AMR,LAC,NLC,CAR,NLC,UNKNOWN,0,31,CAY,Preliminar,CYM,2017
